cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id,question_id,createddate,timestamp
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Kansas,2016-10-30,2016-11-06,SurveyMonkey,C-,1139,lv,0.3558213,36,48,10,34.66417,47.38348,7.677361,48545,76089,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-2,2016-10-14,2016-10-15,Maine People's Resource Center,C,420,lv,0.3557476,38.2,37,10.7,39.68312,40.5969,8.232864,47162,73805,10/21/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-10,2016-10-12,Emerson College,B,600,lv,0.3514874,46,43,6,46.38183,44.09948,3.933206,46791,73170,10/13/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-30,2016-11-01,YouGov,B,1233,lv,0.350833,46,43,4,46.94868,43.42593,4.889163,48082,75219,11/2/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-10-30,2016-11-06,SurveyMonkey,C-,1211,lv,0.3493869,56,29,7,54.703360000000004,28.40532,4.677361,48550,76094,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,2016-10-30,2016-11-06,SurveyMonkey,C-,1206,lv,0.3487812,53,37,4,51.66267,36.38264,1.677361,48559,76103,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-17,2016-10-19,Emerson College,B,900,lv,0.3487683,44,36,10,44.15458,37.28021,8.480298,47079,73675,10/19/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,2016-11-01,2016-11-07,Google Consumer Surveys,B,86,lv,0.3469808,53.62,10.62,5.99,58.97182,16.16122,5.705791,48800,76389,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,2016-10-30,2016-11-06,SurveyMonkey,C-,1281,lv,0.3458778,40,49,6,38.6493,48.37519,3.677361,48571,76115,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-03,2016-10-05,Suffolk University,B+,500,lv,0.3420349,44,42,5,45.23138,45.92525,3.754683,46534,72756,10/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-10-03,2016-10-05,Public Opinion Strategies,B,600,lv,0.3411099,38,43,11,39.17811,47.43067,7.543065,46535,72757,10/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Washington,2016-10-30,2016-11-06,SurveyMonkey,C-,1292,lv,0.3406459,51,34,7,49.67595,33.39004,4.677361,48576,76120,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,2016-10-30,2016-11-06,SurveyMonkey,C-,1173,lv,0.3399854,51,37,7,49.67479,36.3894,4.677361,48533,76077,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-05,2016-10-07,YouGov,B,997,lv,0.3383886,46,42,5,47.58248,45.24476,3.542426,46571,72851,10/9/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-07,2016-10-11,University of Massachusetts Lowell,B,517,lv,0.337897,45,39,9,46.10389,42.58515,6.839448,46798,73193,10/14/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-10-06,2016-10-09,Marquette University,A,878,lv,0.3374495,44,37,9,44.5942,40.48896,5.935861,46767,73136,10/12/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Hawaii,2016-10-23,2016-11-06,Ipsos,A-,102,lv,0.3373537,47.31,28.75,NA,46.17205,27.954,NA,48781,76366,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-10-22,2016-10-24,Saguaro Strategies,NA,2385,lv,0.3371326,48,46,5,46.46861,47.52902,3.555038,47630,74546,10/27/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,2016-10-12,2016-10-18,Dan Jones & Associates,C+,818,lv,0.33392,25,30,5,24.60763,32.53017,2.833352,47100,73733,10/20/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-10-30,2016-11-06,SurveyMonkey,C-,1119,lv,0.3332198,40,48,8,38.64906,47.37506,5.677361,48554,76098,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,2016-10-04,2016-11-06,YouGov,B,201,lv,0.332974,32.3,44.8,5.3,33.16072,47.45173,5.011562,48753,76334,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,2016-11-01,2016-11-07,Google Consumer Surveys,B,81,lv,0.3319238,40.69,23.1,4.72,46.04168,28.64116,4.435791,48832,76421,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,2016-10-30,2016-11-06,SurveyMonkey,C-,1483,lv,0.3317575,51,35,7,49.67292,34.38836,4.677361,48566,76110,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-10-20,2016-10-20,Opinion Savvy/InsiderAdvantage,C-,570,lv,0.3280075,46.1,50.1,2.6,45.25188,51.69992,0.8330134,47167,73812,10/21/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-09-18,2016-09-26,Winthrop University,NA,475,lv,0.3276412,38,42,NA,38.76484,43.61919,NA,46295,72372,9/29/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,2016-10-30,2016-11-06,SurveyMonkey,C-,1642,lv,0.327327,44,46,6,42.63008,45.36448,3.677361,48569,76113,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-09-04,2016-09-10,SurveyUSA,A,779,lv,0.327117,42,39,9,43.56977,41.55818,5.965006,45730,71407,9/13/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,2016-09-17,2016-09-20,Goucher College,NA,514,lv,0.3265314,58,25,6,59.60162,28.34767,2.789269,45999,71886,9/22/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,2016-10-04,2016-11-06,YouGov,B,201,lv,0.3255678,37.4,37.7,12,38.2555,40.28173,11.71156,48720,76301,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,2016-09-16,2016-09-20,SurveyUSA,A,625,lv,0.3239774,46,39,6,47.08443,40.7751,3.283976,46036,71998,9/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,2016-10-04,2016-11-06,YouGov,B,191,lv,0.3238467,40.5,24.5,3.4,41.36859,27.25716,3.111562,48764,76345,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-27,2016-10-30,ABC News/Washington Post,A+,1128,lv,0.322955,45,46,3,43.40125,45.61209,3.088089,47881,74936,11/1/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,2016-10-04,2016-11-06,YouGov,B,190,lv,0.3229103,79.8,6.8,2.2,80.67992,9.708909,1.911562,48727,76308,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-26,2016-10-31,IBD/TIPP,A-,1018,lv,0.3215869,44.6,43.7,4.2,46.61572,44.16262,2.96901,47875,74925,11/1/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-25,2016-10-26,Gravis Marketing,B-,1301,rv,0.3210642,48,47,1,48.01706,47.84688,0.8480078,47767,74755,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-09-20,2016-09-25,CNN/Opinion Research Corp.,A-,771,lv,0.3191769,45,44,6,46.18959,44.40609,2.46961,46037,72000,9/26/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-15,2016-09-20,Marist College,A,758,lv,0.314085,45,39,10,45.9667,42.27562,5.281079,46006,71909,9/23/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-10,2016-10-16,Quinnipiac University,A-,660,lv,0.3104809,48,44,4,48.7702,46.17218,1.895391,46942,73424,10/17/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-09-27,2016-09-30,Elon University,B+,660,lv,0.3079592,44.5,39,9,46.2679,43.02718,6.269244,46446,72595,10/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Hawaii,2016-11-01,2016-11-07,Google Consumer Surveys,B,73,lv,0.3068267,43.62,28.72,1.32,48.95609,34.25392,1.035792,48804,76393,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-30,2016-10-30,Remington,NA,952,lv,0.3067112,45,44,4,45.05657,43.17381,4.890526,47845,74872,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-10-30,2016-11-06,SurveyMonkey,C-,1598,lv,0.3062285,37,47,9,35.6698,46.38662,6.677361,48544,76088,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-11,2016-10-17,University of New Hampshire,B+,755,lv,0.3053785,49,34,8,49.05657,39.00933,6.320731,48508,76027,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,2016-09-24,2016-10-03,Western New England University,A-,403,lv,0.3039747,58,26,7,58.2087,30.57196,3.761415,46539,72766,10/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-02,2016-10-04,Emerson College,B,600,lv,0.3037204,44,45,4,45.07722,46.12399,1.453295,46523,72734,10/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-08,2016-10-10,NBC News/Wall Street Journal,A-,806,lv,0.3035232,46,37,8,46.1054,41.03543,4.918074,46745,73058,10/11/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-09-27,2016-09-28,Public Policy Polling,B+,694,lv,0.3028587,46,40,6,47.13573,42.57804,3.993882,46288,72349,9/29/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-26,2016-10-29,ABC News/Washington Post,A+,1165,lv,0.3006155,46,45,4,44.39219,44.81799,3.977747,47784,74801,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Utah,2016-10-10,2016-10-11,Y2 Analytics,C+,500,lv,0.3006141,26,26,14,27.53476,31.62127,11.13561,46757,73110,10/12/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-11-01,2016-11-03,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.2968495,43,43,5,43.66409,43.29028,5.331246,48351,75747,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-11-01,2016-11-03,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.2968495,48,42,3,48.65217,42.2802,3.331246,48355,75751,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-11-01,2016-11-03,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.2968495,43,42,7,43.71458,42.33298,7.331246,48352,75748,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-11-01,2016-11-03,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.2968495,48,45,3,48.64334,45.27274,3.331246,48353,75749,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-11-01,2016-11-03,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.2968495,44,43,6,44.66305,43.2894,6.331246,48354,75750,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,2016-10-30,2016-11-06,SurveyMonkey,C-,1383,lv,0.2965793,35,52,10,33.64632,51.37353,7.677361,48542,76086,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-11-01,2016-11-03,Rasmussen Reports/Pulse Opinion Research,C+,525,lv,0.2953412,45,46,3,45.66104,46.2877,3.331246,48350,75746,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-27,2016-09-28,Public Policy Polling,B+,933,lv,0.2940596,44,40,6,45.03056,42.39018,3.993882,46293,72359,9/29/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-29,2016-11-02,Ipsos,A-,1922,lv,0.2930657,45.5,37.3,5.4,45.64754,37.54281,5.964403,48360,75828,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-09-28,2016-10-02,Franklin & Marshall College,B+,496,lv,0.2888516,47,38,5,47.93417,42.42305,2.290757,46442,72585,10/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,2016-10-17,2016-10-19,Emerson College,B,600,lv,0.2885105,39,47,5,39.10284,47.65942,3.480297,47081,73677,10/19/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine,2016-10-14,2016-10-15,Maine People's Resource Center,C,890,lv,0.2882661,42,36,9,43.49605,39.71743,6.532865,47160,73801,10/21/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-09-27,2016-09-28,Public Policy Polling,B+,886,lv,0.2877112,45,39,6,45.95767,41.25998,3.993882,46291,72352,9/29/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,2016-10-30,2016-11-06,SurveyMonkey,C-,1505,lv,0.2870685,52,35,7,50.65313,34.37733,4.677361,48541,76085,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-10-12,2016-10-13,Magellan Strategies,C,500,lv,0.286531,40,35,12,39.93337,37.88861,10.10692,47055,73627,10/18/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-10-31,2016-11-03,University of New Hampshire,B+,515,lv,0.2863113,47,39,5,46.93525,40.43879,5.366482,48504,76010,11/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-09-19,2016-09-21,Suffolk University,B+,500,lv,0.2861449,44,45,3,46.25397,47.98354,1.006254,45945,71831,9/22/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Wyoming,2016-10-04,2016-11-06,YouGov,B,151,lv,0.2826007,26.2,59,6.3,27.04954,61.50199,6.011562,48769,76350,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-10-02,2016-10-05,Associated Industries of Florida,NA,1000,lv,0.281806,44,41,6,45.27923,45.81394,3.284759,46769,73128,10/12/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-11-03,2016-11-03,Mitchell Research & Communications,D,1007,lv,0.2808427,46,41,7,44.90359,39.96661,7.294841,48486,75986,11/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-30,2016-11-06,SurveyMonkey,C-,2109,lv,0.2807517,49,39,7,47.64804,38.37449,4.677361,48575,76119,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-10,2016-10-13,JMC Enterprises,C,600,lv,0.2792394,43,41,4,43.35809,44.44171,2.817182,46816,73261,10/15/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-15,2016-09-19,icitizen,NA,1000,rv,0.2784083,42,37,5,45.81087,42.71049,0.8667548,45946,71833,9/22/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-10-25,2016-10-30,Gravis Marketing,B-,3217,rv,0.2782854,47,44,3,47.01987,44.37854,3.077624,47867,74909,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Nevada,2016-10-30,2016-10-30,Remington,NA,787,lv,0.2780798,44,48,4,44.03959,47.13308,4.890526,47847,74874,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,2016-09-13,2016-09-17,Garin-Hart-Yang Research Group,B+,500,lv,0.2773263,28,60,NA,28.20989,60.55341,NA,46536,72761,10/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New York,2016-10-30,2016-11-06,SurveyMonkey,C-,2132,lv,0.276822,58,31,5,56.65869,30.38042,2.677361,48561,76105,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,2016-09-17,2016-09-20,Monmouth University,A+,400,lv,0.2740961,47,38,10,48.61448,40.9538,7.30696,45915,71756,9/21/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,2016-10-01,2016-10-03,EPIC-MRA,A-,600,lv,0.2702267,43,32,10,45.54119,36.32482,6.645998,46529,72748,10/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-25,2016-10-28,ABC News/Washington Post,A+,1160,lv,0.2700232,46,45,4,44.38908,45.02953,3.863695,47769,74757,10/30/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-09-20,2016-09-22,JMC Enterprises,C,600,lv,0.2682866,38,44,5,39.95821,46.74443,2.631842,46016,71959,9/24/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-11-01,2016-11-03,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2680842,44,44,4,44.66353,44.28981,4.331246,48320,75689,11/4/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-10,2016-10-11,Insights West,NA,953,lv,0.2665373,42,37,6,42.67503,40.47198,4.008283,46770,73137,10/12/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Florida,2016-09-16,2016-09-19,Monmouth University,A+,400,lv,0.264505,46,41,6,47.16361,43.39774,3.261069,45901,71693,9/20/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-09-19,2016-09-23,Muhlenberg College,A,486,lv,0.2644482,40,38,8,43.35235,42.20116,3.229014,46019,71964,9/24/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,2016-10-02,2016-10-04,Emerson College,B,600,lv,0.263668,44,42,9,45.11551,43.22731,6.453295,46524,72735,10/6/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,2016-09-27,2016-09-29,"Keating Research, Inc.",B,602,lv,0.2625914,44,33,10,45.34979,37.47577,6.7972,46336,72464,10/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-2,2016-09-04,2016-09-10,SurveyUSA,A,397,lv,0.2625068,37,47,8,38.47023,49.4258,4.965006,45734,71411,9/13/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-10-04,2016-10-05,Loras College,B-,500,lv,0.261961,43.2,34.6,7.8,44.67178,39.00526,5.141739,46684,72986,10/10/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-10-30,2016-11-06,SurveyMonkey,C-,2348,lv,0.2598763,45,45,6,43.62924,44.36401,3.677361,48537,76081,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-10,2016-10-12,Fox News/Anderson Robbins Research/Shaw & Company Research,A,917,lv,0.2586071,45,38,7,46.46299,41.26217,4.721614,46793,73178,10/13/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-09-11,2016-09-13,Emerson College,B,800,lv,0.2576214,41,43,9,43.4115,44.13499,5.530887,45812,71530,9/15/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,2016-10-30,2016-11-06,SurveyMonkey,C-,1943,lv,0.2567685,44,43,7,42.66507,42.38398,4.677361,48578,76122,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,2016-09-15,2016-09-18,Monmouth University,A+,401,lv,0.253715,42,45,8,42.92784,47.10165,5.223488,45888,71664,9/19/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-1,2016-09-04,2016-09-10,SurveyUSA,A,382,lv,0.2534262,49,31,9,50.65917,33.67707,5.965006,45733,71410,9/13/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Pennsylvania,2016-09-27,2016-10-02,Quinnipiac University,A-,535,lv,0.2527897,45,41,5,46.84443,42.9726,2.022323,46384,72515,10/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-09-27,2016-09-28,Public Policy Polling,B+,811,lv,0.2516097,46,40,7,46.97122,42.28419,4.993882,46292,72353,9/29/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-10-10,2016-10-13,ABC News/Washington Post,A+,740,lv,0.2501911,47,43,5,45.57932,45.02221,3.352809,46864,73312,10/16/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,2016-11-04,2016-11-06,The Times-Picayune/Lucid,NA,2584,lv,0.2496068,45,40,5,45.2283,42.30433,3.77088,48618,76162,11/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,2016-09-12,2016-09-14,Monmouth University,A+,404,lv,0.2483093,37,45,8,38.44572,47.79154,5.132994,45810,71523,9/15/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,2016-09-02,2016-09-05,Emerson College,B,1000,lv,0.2449339,50,35,9,52.75415,36.7627,5.283606,45414,70713,9/7/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-09-13,2016-09-21,Quinnipiac University,A-,659,lv,0.2444761,45,39,8,47.69976,40.89589,4.483198,46003,71893,9/22/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,2016-09-18,2016-09-22,Meredith College,NA,487,rv,0.2444498,38,35,6,42.39997,41.18401,2.360011,46163,72180,9/27/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-09-27,2016-10-02,Quinnipiac University,A-,497,lv,0.2440727,42,47,6,43.90613,49.09987,3.022323,46383,72513,10/3/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,2016-10-30,2016-10-30,Remington,NA,1187,lv,0.2430209,43,48,3,43.03847,47.13038,3.890526,47849,74876,10/31/16,09:35:33  8 Nov 2016
2016,President,polls-plus,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,2016-10-16,2016-10-19,Christopher Newport University,B-,834,lv,0.2417069,45,33,8,45.99986,37.32517,5.198361,47154,73794,10/21/16,09:35:33  8 Nov 2016
